#t	|m1|	|m2|
0	0	0.00625
1	0.04	0.01125
2	0.08	0.06375
3	0.06	0.02125
4	0.08	0.01375
5	0.04	0.01625
6	0.2	0.05125
7	0.14	0.05
8	0.02	0.0775
9	0.2	0.08
10	0.12	0.10625
11	0	0.1125
12	0.18	0.12
13	0.26	0.115
14	0.38	0.13
15	0.3	0.14125
16	0.34	0.17125
17	0.3	0.1425
18	0.38	0.15125
19	0.48	0.15625
20	0.54	0.175
21	0.7	0.15875
22	0.76	0.1475
23	0.84	0.12125
24	0.92	0.11625
25	0.9	0.10375
26	0.98	0.12875
27	0.94	0.1675
28	0.94	0.17
29	0.94	0.215
30	0.9	0.22125
31	0.98	0.23
32	1	0.21125
33	0.98	0.24875
34	0.98	0.24
35	0.98	0.2775
36	0.98	0.3075
37	0.98	0.275
38	0.96	0.2525
39	0.98	0.29875
40	1	0.2825
41	1	0.30125
42	0.98	0.2825
43	1	0.25875
44	1	0.29125
45	0.9	0.27125
46	0.86	0.27875
47	0.86	0.27875
48	0.88	0.29
49	0.92	0.28625
50	0.92	0.28625
51	0.96	0.2775
52	0.92	0.2925
53	0.94	0.32125
54	1	0.29125
55	0.98	0.3225
56	0.98	0.35625
57	0.96	0.345
58	0.9	0.36625
59	0.96	0.33625
60	0.8	0.305
61	0.9	0.29875
62	0.88	0.31875
63	0.92	0.2975
64	0.96	0.31375
65	0.92	0.34625
66	0.98	0.34375
67	0.98	0.36625
68	0.98	0.38625
69	0.96	0.375
70	0.96	0.3875
71	0.94	0.40125
72	0.9	0.39875
73	0.86	0.4025
74	0.92	0.36125
75	0.94	0.415
76	0.92	0.37875
77	0.94	0.3625
78	0.98	0.355
79	0.96	0.355
80	0.96	0.35
81	0.96	0.3625
82	0.86	0.35375
83	0.88	0.33375
84	0.98	0.3575
85	0.96	0.38125
86	0.92	0.3875
87	0.88	0.39125
88	0.84	0.42125
89	0.92	0.44125
90	0.84	0.46125
91	0.96	0.47125
92	0.98	0.46
93	0.98	0.47125
94	0.98	0.46
95	0.96	0.45125
96	0.98	0.46125
97	0.94	0.43875
98	0.94	0.41875
99	0.98	0.415
100	0.98	0.4475
101	0.96	0.4525
102	0.96	0.40875
103	0.94	0.41875
104	0.96	0.44625
105	0.96	0.4725
106	0.96	0.4925
107	0.96	0.49875
108	0.98	0.49375
109	0.98	0.48375
110	0.98	0.48375
111	0.96	0.475
112	0.92	0.475
113	0.96	0.48875
114	0.98	0.51375
115	0.98	0.4975
116	0.96	0.5
117	0.98	0.4775
118	0.88	0.475
119	0.88	0.48375
120	0.94	0.4775
121	0.88	0.5
122	0.92	0.46875
123	0.92	0.47125
124	0.92	0.44
125	0.98	0.445
126	0.94	0.435
127	0.88	0.4325
128	0.88	0.44875
129	0.9	0.42
130	0.82	0.4225
131	0.78	0.40375
132	0.6	0.39375
133	0.66	0.4025
134	0.78	0.43375
135	0.74	0.4525
136	0.7	0.47875
137	0.66	0.48625
138	0.76	0.485
139	0.76	0.5175
140	0.8	0.53375
141	0.9	0.55375
142	0.94	0.5625
143	0.84	0.56
144	0.92	0.57875
145	0.94	0.5575
146	0.94	0.5525
147	0.96	0.53875
148	0.92	0.55
149	0.96	0.56
150	1	0.56625
151	0.92	0.56625
152	0.92	0.54875
153	0.96	0.5675
154	0.96	0.59875
155	0.96	0.6275
156	0.96	0.6425
157	0.82	0.64375
158	0.9	0.63375
159	0.82	0.63125
160	0.78	0.61
161	0.76	0.59875
162	0.88	0.59875
163	0.94	0.62125
164	0.94	0.5925
165	0.94	0.6
166	0.94	0.5975
167	0.96	0.59875
168	0.98	0.58
169	0.94	0.605
170	0.96	0.59625
171	0.96	0.6025
172	0.94	0.6025
173	0.9	0.59125
174	0.96	0.5975
175	0.96	0.60375
176	0.98	0.595
177	1	0.61875
178	0.94	0.6
179	0.96	0.6075
180	0.94	0.59625
181	0.94	0.6225
182	0.92	0.60125
183	0.94	0.60125
184	0.88	0.6225
185	0.96	0.6325
186	0.96	0.615
187	0.96	0.61
188	0.96	0.605
189	0.94	0.6075
190	0.94	0.6
191	0.9	0.605
192	0.9	0.5925
193	0.96	0.59875
194	0.92	0.60375
195	0.9	0.595
196	0.84	0.59375
197	0.86	0.5775
198	0.68	0.555
199	0.64	0.58875
200	0.66	0.5725
201	0.62	0.58
202	0.7	0.6
203	0.86	0.57875
204	0.82	0.60125
205	0.94	0.62125
206	0.92	0.62125
207	0.96	0.6225
208	0.98	0.6275
209	0.96	0.6025
210	0.96	0.64875
211	0.94	0.6825
212	0.94	0.66
213	0.9	0.66
214	0.9	0.69
215	0.94	0.675
216	0.88	0.6925
217	0.86	0.69625
218	0.86	0.7125
219	0.88	0.71
220	0.86	0.71625
221	0.84	0.70625
222	0.7	0.7225
223	0.76	0.73625
224	0.78	0.73125
225	0.84	0.7275
226	0.84	0.73125
227	0.82	0.7325
228	0.82	0.72875
229	0.88	0.70375
230	0.88	0.715
231	0.88	0.72125
232	0.92	0.71125
233	0.96	0.73375
234	0.94	0.7325
235	0.94	0.715
236	0.92	0.70375
237	0.96	0.70375
238	0.98	0.69
239	0.94	0.72125
240	0.9	0.7475
241	0.8	0.7375
242	0.86	0.7225
243	0.94	0.73125
244	0.9	0.705
245	0.86	0.6975
246	0.82	0.7125
247	0.88	0.73375
248	0.86	0.72875
249	0.84	0.7325
250	0.88	0.72125
251	0.82	0.7075
252	0.8	0.70625
253	0.84	0.745
254	0.88	0.7675
255	0.84	0.74
256	0.84	0.765
257	0.8	0.76875
258	0.8	0.8025
259	0.66	0.78125
260	0.9	0.8125
261	0.78	0.83125
262	0.82	0.82625
263	0.9	0.84
264	0.92	0.855
265	0.98	0.8525
266	1	0.85875
267	1	0.8625
268	1	0.86875
269	1	0.90375
270	0.98	0.90875
271	0.98	0.91125
272	0.98	0.91375
273	1	0.90875
274	1	0.90875
275	1	0.92
276	0.96	0.89875
277	0.82	0.8925
278	1	0.9075
279	0.98	0.915
280	0.94	0.90625
281	0.92	0.92
282	0.88	0.92625
283	0.96	0.9425
284	0.98	0.92875
285	1	0.935
286	0.94	0.92375
287	0.96	0.925
288	0.94	0.905
289	1	0.89
290	1	0.89625
291	0.98	0.88375
292	0.98	0.89375
293	0.96	0.8825
294	0.94	0.87625
295	0.96	0.8975
296	0.94	0.90125
297	0.98	0.9
298	0.94	0.91625
299	0.94	0.925
300	0.96	0.92375
301	0.92	0.9275
302	0.94	0.91875
303	0.92	0.91125
304	0.88	0.915
305	0.98	0.915
306	0.98	0.9075
307	0.94	0.9
308	0.92	0.91875
309	0.92	0.90125
310	0.96	0.90125
311	0.9	0.88375
312	0.92	0.89375
313	0.96	0.89875
314	0.96	0.91
315	0.94	0.92125
316	1	0.9375
317	0.98	0.92625
318	0.94	0.9
319	0.98	0.92375
320	0.98	0.92
321	0.96	0.90625
322	0.98	0.9375
323	0.96	0.92
324	0.98	0.9175
325	0.96	0.925
326	0.96	0.925
327	0.94	0.93
328	0.92	0.925
329	0.96	0.9125
330	0.96	0.91375
331	0.96	0.91625
332	0.98	0.91625
333	1	0.8975
334	0.98	0.87625
335	0.98	0.90125
336	0.98	0.9
337	0.96	0.90125
338	0.94	0.89
339	0.94	0.905
340	0.96	0.90125
341	0.94	0.91125
342	0.94	0.91375
343	0.86	0.92875
344	0.96	0.93875
345	1	0.95
346	0.94	0.93375
347	0.98	0.94
348	0.94	0.945
349	0.94	0.935
350	0.96	0.9325
351	0.98	0.92625
352	0.94	0.9225
353	0.92	0.935
354	0.9	0.91625
355	0.9	0.92625
356	0.9	0.9075
357	0.94	0.905
358	0.92	0.9
359	0.9	0.89375
360	0.82	0.9075
361	0.78	0.9125
362	0.78	0.915
363	0.8	0.8975
364	0.84	0.89875
365	0.78	0.92125
366	0.78	0.905
367	0.8	0.90375
368	0.78	0.88625
369	0.74	0.88
370	0.72	0.87875
371	0.82	0.9075
372	0.88	0.90375
373	0.98	0.91375
374	0.96	0.93
375	0.96	0.9275
376	0.9	0.9225
377	0.84	0.915
378	0.9	0.9175
379	0.8	0.89875
380	0.92	0.895
381	0.94	0.90125
382	0.9	0.90875
383	0.92	0.89875
384	0.86	0.915
385	0.86	0.9175
386	0.86	0.91625
387	0.9	0.91
388	0.86	0.92625
389	0.88	0.91125
390	0.84	0.92875
391	0.88	0.93
392	0.88	0.9375
393	0.84	0.9275
394	0.88	0.94125
395	0.8	0.9225
396	0.86	0.91375
397	0.92	0.9125
398	0.94	0.91875
399	0.8	0.9325
400	0.78	0.92625
401	0.8	0.9275
402	0.82	0.93875
403	0.84	0.9425
404	0.9	0.94125
405	0.94	0.925
406	0.84	0.9475
407	0.84	0.9425
408	0.88	0.93625
409	0.88	0.93
410	0.86	0.91
411	0.92	0.90375
412	0.98	0.91625
413	0.98	0.9025
414	0.98	0.89625
415	0.96	0.89375
416	0.9	0.9
417	0.84	0.9075
418	0.94	0.9075
419	0.92	0.91125
420	0.9	0.9275
421	0.86	0.92625
422	0.94	0.93625
423	0.94	0.92625
424	0.96	0.91375
425	0.98	0.9075
426	0.98	0.8825
427	0.96	0.9
428	0.94	0.91375
429	0.96	0.91625
430	0.94	0.92125
431	0.96	0.93375
432	0.98	0.91
433	0.92	0.90375
434	0.94	0.89875
435	0.92	0.91125
436	0.9	0.9125
437	0.88	0.90625
438	0.82	0.91125
439	0.52	0.9125
440	0.5	0.9
441	0.48	0.905
442	0.56	0.9125
443	0.48	0.91375
444	0.44	0.93
445	0.48	0.92875
446	0.44	0.91
447	0.42	0.925
448	0.38	0.93875
449	0.48	0.9475
450	0.56	0.93625
451	0.56	0.93375
452	0.58	0.925
453	0.8	0.925
454	0.76	0.92625
455	0.88	0.91
456	0.9	0.92125
457	0.86	0.93375
458	0.84	0.91875
459	0.88	0.91125
460	0.98	0.91
461	0.9	0.91
462	0.9	0.89125
463	0.96	0.9
464	1	0.9125
465	0.98	0.87125
466	0.94	0.865
467	0.9	0.89125
468	0.94	0.9025
469	0.96	0.905
470	0.92	0.89375
471	0.86	0.89
472	0.88	0.90125
473	0.94	0.88875
474	0.96	0.9075
475	0.98	0.90625
476	0.96	0.89
477	0.94	0.895
478	0.96	0.91
479	0.96	0.9225
480	0.92	0.93375
481	0.92	0.94125
482	0.88	0.9475
483	0.94	0.945
484	0.9	0.94375
485	0.84	0.93875
486	0.98	0.9325
487	0.98	0.9225
488	0.98	0.93375
489	0.96	0.92125
490	0.92	0.92875
491	0.92	0.9225
492	0.96	0.9
493	0.98	0.905
494	0.94	0.90125
495	0.84	0.89
496	0.82	0.9
497	0.96	0.89375
498	0.96	0.865
499	0.98	0.845
500	0.98	0.86
501	0.98	0.8725
502	1	0.87
503	0.92	0.88
504	0.94	0.8775
505	0.9	0.87125
506	0.94	0.87875
507	1	0.92
508	0.96	0.9125
509	1	0.91375
510	1	0.92125
511	1	0.9175
512	0.98	0.91125
513	0.98	0.9025
514	0.98	0.9
515	1	0.91625
516	0.98	0.915
517	0.94	0.8875
518	0.88	0.8975
519	0.86	0.89125
520	0.82	0.9
521	0.88	0.91375
522	0.84	0.93125
523	0.7	0.9175
524	0.72	0.90375
525	0.76	0.90125
526	0.86	0.9025
527	0.86	0.9
528	0.9	0.89
529	0.86	0.8925
530	0.78	0.89625
531	0.8	0.91375
532	0.72	0.92625
533	0.86	0.92125
534	0.92	0.915
535	0.9	0.91875
536	0.84	0.90625
537	0.92	0.895
538	0.9	0.905
539	0.84	0.92125
540	0.94	0.90875
541	0.98	0.9
542	0.96	0.90875
543	0.96	0.91
544	0.96	0.93
545	0.88	0.94125
546	0.88	0.92375
547	0.88	0.93125
548	0.92	0.92375
549	0.88	0.93
550	0.96	0.93375
551	0.98	0.9375
552	0.94	0.935
553	0.86	0.945
554	0.92	0.94875
555	0.82	0.9475
556	0.9	0.92375
557	0.96	0.91875
558	0.96	0.92
559	0.94	0.93
560	0.98	0.91125
561	1	0.90125
562	0.96	0.86375
563	0.96	0.875
564	0.96	0.88
565	0.94	0.88625
566	0.92	0.8775
567	0.9	0.8625
568	0.94	0.88125
569	0.94	0.88625
570	0.98	0.88875
571	1	0.91125
572	0.98	0.9225
573	0.9	0.9175
574	0.96	0.92625
575	0.96	0.92625
576	0.98	0.93375
577	0.98	0.94125
578	0.96	0.92
579	0.94	0.9125
580	0.92	0.91
581	0.88	0.93875
582	0.92	0.94
583	0.88	0.93625
584	0.92	0.915
585	1	0.94
586	0.98	0.90875
587	1	0.89875
588	1	0.90125
589	0.92	0.90125
590	0.92	0.89
591	0.94	0.87625
592	0.96	0.875
593	0.92	0.88
594	0.92	0.88
595	0.94	0.89875
596	0.94	0.88
597	0.96	0.87875
598	0.98	0.87875
599	0.98	0.87875
600	1	0.8875
601	1	0.90875
602	1	0.92125
603	0.98	0.905
604	0.96	0.90625
605	0.92	0.8975
606	0.92	0.88375
607	0.98	0.8725
608	0.98	0.8975
609	0.98	0.90125
610	0.96	0.88875
611	0.96	0.88125
612	0.94	0.89
613	0.92	0.8725
614	0.9	0.86
615	0.92	0.8575
616	0.9	0.86125
617	0.92	0.85125
618	0.9	0.865
619	0.94	0.865
620	0.92	0.855
621	0.82	0.885
622	0.9	0.885
623	0.92	0.86125
624	0.86	0.88
625	0.92	0.86375
626	0.92	0.885
627	0.94	0.8875
628	0.94	0.89
629	0.96	0.8775
630	0.92	0.8825
631	0.96	0.8775
632	0.96	0.87
633	0.96	0.88625
634	0.92	0.8675
635	0.88	0.8675
636	0.76	0.87125
