5000
0	1.000000	0.000000
1	2.019200	0.028286
2	2.984000	0.048863
3	3.935200	0.068207
4	4.971200	0.087497
5	5.941600	0.107613
6	6.886400	0.126948
7	7.885600	0.146685
8	8.950400	0.166069
9	9.870400	0.186809
10	10.636800	0.200612
11	11.613600	0.221245
12	12.718400	0.246237
13	13.699200	0.269481
14	14.833600	0.292455
15	15.734400	0.307653
16	16.678400	0.324035
17	17.593599	0.341879
18	18.601601	0.362988
19	19.940001	0.388353
20	21.396799	0.418526
21	22.524000	0.442083
22	23.420799	0.459595
23	24.508801	0.483661
24	25.672001	0.502900
25	26.305599	0.509513
26	27.347200	0.528035
27	28.505600	0.547042
28	29.289600	0.566473
29	30.540800	0.588799
30	31.518400	0.612643
31	32.383999	0.628905
32	33.435200	0.649269
33	34.479198	0.669742
34	35.430401	0.686665
35	36.507198	0.714284
36	37.710400	0.733389
37	38.808800	0.759794
38	39.647999	0.776555
39	40.467201	0.796430
40	41.409599	0.816466
41	42.366402	0.842374
42	43.033600	0.853588
43	43.952000	0.867651
44	45.206402	0.889546
45	46.272800	0.908904
46	47.297600	0.927481
47	48.267200	0.950309
48	49.155201	0.963572
49	50.184799	0.994261
50	51.158401	1.010902
51	52.106400	1.021381
52	53.086399	1.036333
53	54.076801	1.055296
54	54.897598	1.076057
55	55.773602	1.093014
56	56.625599	1.106941
57	57.694401	1.128996
58	58.254398	1.136649
59	58.844002	1.149503
60	60.140800	1.167621
61	60.928799	1.180267
62	61.755199	1.203239
63	62.840801	1.221306
64	63.972801	1.248240
65	64.706398	1.256366
66	65.539200	1.271896
67	66.472000	1.289667
68	67.548798	1.307513
69	68.888000	1.332191
70	69.923203	1.341737
71	70.982399	1.368482
72	71.899200	1.379606
73	73.092003	1.399016
74	74.206398	1.413087
75	75.050400	1.434662
76	75.807999	1.449130
77	76.765602	1.471924
78	77.580803	1.492581
79	78.507202	1.505569
80	79.049599	1.516422
81	79.724800	1.525351
82	80.470398	1.535280
83	81.678398	1.555997
84	82.750397	1.571591
85	84.005600	1.588698
86	84.990402	1.610486
87	86.002403	1.633235
88	87.543999	1.669377
89	89.089600	1.691799
90	90.161598	1.710185
91	91.047997	1.738230
92	91.790398	1.754907
93	92.511200	1.777327
94	93.819199	1.816755
